pl_name,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim
Kepler-472 b,0,3.220,0.130,-0.280,0,0.287,0.012,-0.025,0,10.50000,,,0,0.03290,,,0
Kepler-473 b,0,4.080,0.790,-0.670,0,0.364,0.070,-0.060,0,15.60000,,,0,0.04920,,,0
Kepler-474 b,0,3.060,0.480,-0.370,0,0.273,0.043,-0.033,0,9.59000,,,0,0.03020,,,0
Kepler-475 b,0,2.490,0.050,-0.180,0,0.222,0.004,-0.016,0,6.76000,,,0,0.02130,,,0
Kepler-476 b,0,3.080,0.510,-0.300,0,0.275,0.045,-0.027,0,9.69000,,,0,0.03050,,,0
Kepler-477 b,0,2.070,0.180,-0.120,0,0.185,0.016,-0.011,0,4.94000,,,0,0.01550,,,0
Kepler-478 b,0,2.710,0.090,-0.330,0,0.242,0.008,-0.029,0,7.80000,,,0,0.02450,,,0
Kepler-479 b,0,2.120,0.090,-0.070,0,0.189,0.008,-0.006,0,5.14000,,,0,0.01620,,,0
Kepler-48 b,0,1.880,0.100,-0.100,0,0.168,0.009,-0.009,0,3.94000,2.10000,-2.10000,0,0.01240,0.00661,-0.00661,0
Kepler-48 c,0,2.710,0.140,-0.140,0,0.242,0.012,-0.012,0,14.61000,2.30000,-2.30000,0,0.04597,0.00724,-0.00724,0
Kepler-48 d,0,2.040,0.110,-0.110,0,0.182,0.010,-0.010,0,7.93000,4.60000,-4.60000,0,0.02500,0.01450,-0.01450,0
